customer_tweet_id,customer_id,customer_message,reference_reply,reply_tweet_id,intent,created_at
5312,116932,"Still not working. They sent me a link to reset the password, try and sign in with new password and still locked out.",Did information get sent to our Accounts Specialists to look into when you contacted in?,5311,account_and_security,Sat Nov 25 23:45:03 +0000 2017
5315,116932,Someone keeps trying to buy playstation cards on my account. Having a hard time getting customer service,"Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: https://t.co/hApLpMlfHN. Please do keep us in the loop.",5313,order_status_delivery,Sat Nov 25 14:53:26 +0000 2017
5319,116933,"Ach schau an. Meine Bestellung war unzustellbar... , was ist da denn passiert? Bekomme ich mein Geld nun wieder?",Bei unzustellbaren Sendungen wird gewöhnlich nach Bearbeitung der Retoure eine Erstattung veranlasst. Den Grund können wir von hier aus leider nicht einsehen. Bei Fragen hierzu kannst du dich gerne per E-mail/Telefon an unseren Kundenservice wenden. Schönen Abend,5318,order_status_delivery,Sun Nov 26 00:05:51 +0000 2017
5322,116934,Will I be forced to listen to ads on Amazon Music Unlimited the way I'm now forced to view them on ?,Listen ad-free with unlimited skips with Music Unlimited. Stream on!!,5320,order_status_delivery,Sun Nov 26 00:13:55 +0000 2017
5778,117084,Pago para tener el Prime con vosotros para que me tarden en llegar 10 dias? Reembolsadme la compra y lo compro en cualquier otro sitio,"Zainda, nos comentarías, ¿ya entraste en contacto con nuestro Servicio de Atención al Cliente?",5776,order_status_delivery,Tue Oct 31 23:43:33 +0000 2017
5782,117085,tem previsao para liberar a terceira temporada de #mrrobot no #amazonprimebrasil ?,"Olá, H.o! No momento não temos previsão, mas qualquer novidade será anunciada diretamente no nosso site e redes sociais.",5780,order_status_delivery,Tue Oct 31 23:42:00 +0000 2017
5789,117088,"I have stopped ordering from your site, Amazon courier guys are very rude. I have given similar complaints to u no of tyms.",Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you. 2/2,5788,order_status_delivery,Tue Oct 31 23:41:00 +0000 2017
5801,117091,"I lost my signal while searching something in and since the page didn't load, this shows up...I am not even mad. #DogsForLife","We know not having service is ruff, but dogs make everything better! 🐶",5800,order_status_delivery,Tue Oct 31 23:33:00 +0000 2017
5803,117092,#HappyHalloween2017 from your biggest fan. Thank you for creating #efficient and #healthy households nationwide!,"Thank YOU, Alisondra, for being one of our amazing customers!",5802,order_status_delivery,Tue Oct 31 23:32:30 +0000 2017
6958,117198,"Will do in morning. By the way, I’ve complained about this same issue 3 times and twice before directly to carrier.","When you have a moment, please phone us here: https://t.co/hApLpMlfHN",6956,order_status_delivery,Sun Nov 19 04:11:34 +0000 2017
6960,117198,Or you can provide me with a direct dial number and I’ll call it now,Hi there! We are not able to see customer's account information here on Twitter. Please reach out to us by calling 866-216-1072 and keep us updated on the outcome!,6962,order_status_delivery,Sun Nov 19 18:52:00 +0000 2017
6963,117198,"Thank you. Spoke with customer service who was very nice helpful put me straight through to a Competent logistics person who documented issue, researched my acct was going to contact delivery Svc directly to ensure procedures followed. Time will tell. Thank you.",You're welcome. Reach out again if you have questions in the future. We're here to help.,6964,order_status_delivery,Sun Nov 19 20:29:36 +0000 2017
6966,117198,So for the 4th time the package I ordered was tossed onto my property instead of being left on my front porch. It was raining. Package wet. I’ve complained repeatedly to no avail. Since Amazon switched from USPS to local delivery Svc the SERVICE is terrible.,I am so sorry this has happened. Can you please clarify the carrier for us? We want to assist! You can see that info here: https://t.co/WvaNTeDWQh,6965,order_status_delivery,Sun Nov 19 03:49:00 +0000 2017
8511,117493,UPS supposed to pick up a return package yesterday and bring return label... never showed.,"I'm sorry your package wasn't picked up! When you have a moment, reach out to us here: https://t.co/EKXRLsnxJu",8510,returns_and_refunds,Tue Oct 31 23:56:29 +0000 2017
8513,117494,"when you can't get my Prime order to me on time, what happens? I needed it on time! It's a gift! Your courier not up to the job?","We're unable to view your account, but we'd like to help in real-time, via phone or chat here: https://t.co/JzP7hlA23B",8512,order_status_delivery,Tue Oct 31 23:56:00 +0000 2017
8516,117495,"Exijo mi reembolso inmediato ya que yo en ningún momento solicité dicha membresía ""prime"", hubo algún error. Solución inmediata","Hola Mary. Para más detalles sobre como cancelar tu membresía de Amazon Prime, ingresa a: https://t.co/RPYF5xdYCl",8514,order_status_delivery,Tue Oct 31 23:55:28 +0000 2017
8515,117495,"Hecho el procedimiento, lo que me interesa y exijo es que sea devuelto mi dinero puesto que jamás he adquirido algún articulo por este medio","Mary, si no te has beneficiado de las ventajas de Prime, recibirás el reembolso. Recibirás un e-mail con más detalles.",8517,order_status_delivery,Wed Nov 01 18:39:25 +0000 2017
8519,117495,Cancelación de membresía Amazon Prime y reembolso ya!,Hola MaryGuerra. Para cancelar Amazon Prime por favor accesa este link para instrucciones: https://t.co/NV2oj1oX8M,8518,subscription_and_prime,Tue Oct 31 23:54:29 +0000 2017
8521,117496,Hasta que al fin llegó #BrBa,"Sin dudas, el mejor lugar para comer pollo frito. 🍗 ¡Nos alegra saber que recibiste tu pedido, Carl! :D",8520,order_status_delivery,Tue Oct 31 23:52:28 +0000 2017
8524,117497,my original echo some time say things without asking here anything ! This is really wired and creepy and scary!!,"Hmm, that's strange! Try going to Settings and reviewing your history. From here, you can see what prompted your Echo.",8523,digital_and_devices,Tue Oct 31 23:49:32 +0000 2017
8527,117498,I know it’s nearly xmas but seriously I ordered a book from due to arrive 23rd Oct and still don’t have it or know where it is???,"I'm sorry for the wait, Jamie! What's the current status of your order here: https://t.co/aaDyEz1VgE?",8525,order_status_delivery,Tue Oct 31 23:47:06 +0000 2017
8526,117498,Well it says arriving today but honestly I know that’s fake as looked last four days and it’s still the same then,"I understand your concern. At your earliest convenience, we'd like to look into this with you: https://t.co/oGDklGgbCZ",8528,order_status_delivery,Wed Nov 01 00:02:51 +0000 2017
8529,117498,Thank you but unsure how that’s going to help as just says “put for delivery and arriving today when I know it proberly won’t :/,"I can understand your reluctance, but we can provide you with additional options depending on who the seller is.",8530,order_status_delivery,Wed Nov 01 00:48:00 +0000 2017
8531,117498,Okay....what information do you need to be able to help then???,"Hi, is the book listed as sold or fulfilled by Amazon? If so, please get in touch with us via the link ^GM provided.",8533,order_status_delivery,Wed Nov 01 09:11:57 +0000 2017
8532,117498,The last update was on 22nd Oct saying it’s out for delivery.....you can’t tell me it take a over two weeks to deliver,It would be best to contact us directly here: https://t.co/JzP7hlA23B and we can look into this further then.,8534,order_status_delivery,Wed Nov 01 09:14:00 +0000 2017
8540,117088,pls investigate ur satara (Maharashtra) amzn staff or ur reputation is doomed in the region in long term.,Request you to please fill in the details in the link provided earlier and we'll look into this.,8539,order_status_delivery,Tue Oct 31 23:45:00 +0000 2017
8581,117511,hi I cancelled an item today but the money has not shown back up in my bank yet can you tell me how long it takes?,"Hi there, items are not billed to you until they have shipped. If you have been charged for the order already, the refund will reflect on your account within 5-7 business days. You can read more about it here: https://t.co/dexHjftwpD -RD",8580,order_status_delivery,Wed Nov 22 11:46:00 +0000 2017
9120,117631,I’ve had nothing but trouble with 2/3 of my orders this month and I’m starting to doubt my continuing my prime membership,"Without posting account information, could you provide us with a few details about the issue? We'd like to help!",9118,subscription_and_prime,Wed Nov 01 00:14:00 +0000 2017
9119,117631,"I got it sorted out, after multiple phone calls and failed chat sessions (those were horrible btw)","Thanks for the update! I'm sorry about the order issues and your inconvenience, but glad that everything has been resolved.",9121,order_status_delivery,Wed Nov 01 00:28:30 +0000 2017
9125,117632,I'm UK based. Are the contact details the same?,Sorry! Try this one instead: https://t.co/JzP7hlA23B,9122,order_status_delivery,Wed Nov 01 00:13:31 +0000 2017
9123,117632,Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!,Hi Emma. I understand. You can use this link (which doesn't require a log in) to get in touch: https://t.co/zYVX1Qi29G,9126,order_status_delivery,Wed Nov 01 07:41:27 +0000 2017
9129,117632,It looks as though someone has changed the email address linked to my acct I can no longer log in. Help!,"We're here to help! Please, reach us phone or e-mail so we can investigate: https://t.co/jzvkhdlrK5",9128,order_status_delivery,Wed Nov 01 00:10:28 +0000 2017
9132,117633,Haha has been sneakily charging me $9.99 SINCE FEBRUARY for a service I never use💩🙈👎 $90 gone!!! Thanks,Oh no! We'd like to review these charges and available options with you. Please reach us here: https://t.co/hApLpMlfHN.,9130,order_status_delivery,Wed Nov 01 00:11:24 +0000 2017
9135,117635,Not here pissed,I'm sorry your order hasn't arrived! Please reach us here: https://t.co/hApLpMlfHN if it doesn't arrive tomorrow.,9133,order_status_delivery,Wed Nov 01 00:06:28 +0000 2017
9137,117636,Had a package scheduled for delivery today and it didn’t come I’m not happy,I'm sorry your shipment hasn't arrived; what is the latest status on the order: https://t.co/Y5jpI9gRhE?,9136,order_status_delivery,Wed Nov 01 00:06:28 +0000 2017
9141,117637,WHAT DOES THIS MEAN,I'm sorry you haven't received your order. Reach out to us here so we can look into this with you: https://t.co/Ebe0Tk70Vv,9140,order_status_delivery,Wed Nov 01 00:06:28 +0000 2017
9767,117789,"Worst experience in shopping no product no refund , been 40 days. F it",Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2,9764,returns_and_refunds,Wed Nov 01 00:27:55 +0000 2017
9765,117789,"Order date 06-Oct-2017 Order # 406-8895581-1413106 Order total 3,719.00 (1 item) check out yourself","Please don't provide your details, we consider it personal information. Our Twitter page is visible to public.",9768,order_status_delivery,Wed Nov 01 00:37:32 +0000 2017
9766,117789,What support team are you talking about ? I called twice n they make it sound like they will graciously refund my money. But then nothing,"Sorry for this ordeal, Benish. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get in touch with you.",9769,returns_and_refunds,Wed Nov 01 00:33:00 +0000 2017
